X S
20.08 24.2972821755809
20.11 25.5687968044772
20.23 23.925529091609
20.47 23.7391329291826
20.52 25.4805472493654
20.88 25.0443788338931
20.91 25.3710061007875
20.92 23.7611443503847
21.07 24.5039060717199
21.15 24.7129056358205
21.53 22.6113989762556
21.68 23.9622308383812
21.79 25.6022248770798
21.91 25.3101303966539
22.17 25.0216676732245
22.22 24.7826816234129
22.23 25.5038732624577
22.49 23.9609379462477
22.89 23.7871282475224
22.96 23.3493254721771
23.29 24.7474206031999
23.31 25.4158791411911
23.49 23.056013769894
23.66 25.3225026228288
23.68 23.6010914576996
23.81 23.9315012300982
24.19 24.2080449804896
24.26 24.4228290972688
24.5 24.8463271011088
24.57 24.380766254862
24.73 25.9977894068061
24.99 24.308161867154
25.06 24.4998713800014
25.22 24.1516522228046
25.29 24.4980529608575
25.5 26.2742397262219
25.52 24.8163723205888
25.7 24.1055622034057
25.87 25.000922684923
25.87 24.2146732057537
26.12 23.6284080455427
26.13 24.4710386273503
26.21 23.8822968660462
26.65 25.7943112392485
26.72 24.7938169329451
26.79 24.8854069132673
26.84 25.1475284031882
26.99 23.7524553892214
27.1 24.227535267008
27.17 26.4204635464985
27.27 24.8604110072872
27.33 24.818943074127
27.79 24.3605235036897
27.84 23.7146273926531
28.01 24.4970340943126
28.03 24.5228752213714
28.05 25.3894564951817
28.22 23.8351501543775
28.32 25.3957228691901
28.33 25.6300228693415
28.83 24.6737777157119
28.91 25.7616397912564
28.99 25.30200096795
29.04 23.5746410620206
29.08 24.1197859114886
29.09 25.3311708196754
29.15 23.9718610404913
29.36 26.525040491825
29.83 24.358893021594
29.88 26.1084198643429
29.91 26.0227159224479
29.91 25.8516833334738
29.94 26.0106546191325
29.96 27.0447856646982
30.18 26.3155260428186
30.21 27.2497209992159
30.54 27.6323538646976
30.58 27.6610678818291
30.69 26.338049757353
30.85 28.395808770039
30.89 27.6619224432628
30.96 27.3659701400616
30.96 26.4060565658777
31.14 27.294521471295
31.3 27.7975266849579
31.43 28.2996277201744
31.72 27.3476732803263
31.76 28.3373134203059
31.8 26.9324770775429
31.83 29.2319428077553
31.98 27.9231111515742
32.01 29.3418153376332
32.07 29.0465931537824
32.43 27.2143759087031
32.53 29.0405932889622
32.76 27.8553153485446
32.86 28.2346481767117
32.87 28.6640681196179
32.93 29.8153018516989
32.94 28.5792319300588
32.99 29.5035788155405
33.09 30.0582304499503
33.42 26.7951189347138
33.7 27.7148169821823
33.71 29.4031583141919
33.79 27.7629176415382
34 29.3761701190287
34.03 28.853354233369
34.04 27.6785585808228
34.17 27.8947854306273
34.19 27.7722556770432
34.43 28.3979002851132
34.62 27.9940562087584
34.75 29.7564504445118
35.02 26.8968010826953
35.15 29.0657523823438
35.2 28.2027547472026
35.2 27.3437342873243
35.25 27.0319810541149
35.36 27.9808845746254
35.5 28.5701002460193
35.66 26.9201013096618
35.79 27.915930616545
36.2 28.495943647195
36.24 30.1699227678271
36.26 28.1767786882369
36.29 29.3826620677298
36.43 29.0226753273598
36.5 28.7556155505051
36.78 30.0701728039865
37.12 29.672300824056
37.18 30.7800832765286
37.2 29.7492336180382
37.2 30.0325191357256
37.32 30.8019326965705
37.44 28.9391111192562
37.51 31.0712658982959
37.55 30.9792804217054
37.89 31.1451784595736
38.11 28.8870918210331
38.16 32.2234652141973
38.2 33.1696680997441
38.31 34.5330515593542
38.35 33.7123831252955
38.45 35.6721118143501
38.49 32.4886214167737
38.79 34.183248583116
39 35.0890413209663
39.01 36.2362687834465
39.1 35.3148723040239
39.34 37.6520298677941
39.37 39.1656158757369
39.4 37.5550836151604
39.69 39.9457073463072
39.81 40.4125364294803
39.91 39.0701426796394
40.02 45.5893375873096
40.27 40.4239874251151
40.32 42.4212157659452
40.32 44.7957802318706
40.47 47.5003492019655
40.48 48.7595829861145
40.8 45.5567818295154
40.92 44.783742981221
41.29 55.4266532183898
41.33 52.7381257196469
41.35 57.6191433551311
41.42 50.7349372634719
41.44 61.0675133673138
41.52 58.6908968998444
41.54 69.4352870784638
41.99 79.7158371686221
42.09 83.4235406148004
42.36 76.3772355098567
42.43 72.2557028961946
42.46 89.0869687117564
42.64 97.4804803559134
42.72 78.8432350355163
42.73 94.1416683882357
42.87 98.5270409497682
43.04 127.781319167316
43.18 127.932719864552
43.36 118.873540161955
43.57 108.796497762841
43.7 113.376295298601
43.72 116.36342771284
43.97 144.452079812452
44.01 135.848662723199
44.16 138.773564564382
44.18 131.682973524755
44.35 155.994500826204
44.62 166.0951141107
44.67 162.272155093922
44.9 168.726964360566
44.95 158.034258101423
45.05 167.927210162304
45.08 152.430313026711
45.38 168.907707203358
45.46 172.724453845289
45.53 172.107141015133
45.7 177.663287928193
45.87 180.249499288798
46.01 188.878531044688
46.03 184.721741011044
46.2 186.099988005294
46.38 196.915497720473
46.45 187.575340273161
46.51 197.486484917657
46.76 192.791816790746
46.78 201.8957133799
46.9 210.649294633837
47.07 203.537521572004
47.25 204.379670546428
47.25 203.192561270263
47.51 196.564463443196
47.57 204.381513110452
47.64 201.50399165187
47.9 195.277398885336
47.95 207.191837554133
48.17 212.070897509383
48.26 211.025846459274
48.31 204.940571232441
48.49 209.078706501802
48.49 208.068918494792
48.71 206.453703430687
48.76 204.688924894721
48.84 201.378857647193
49.15 213.340408607074
49.16 212.197164794695
49.43 216.733080707547
49.43 211.103156152095
49.57 215.608491999519
49.66 209.478327708477
49.68 217.094797200135
49.85 213.576923652769
50.1 221.739514052037
50.24 220.069418423777
50.3 217.312183583831
50.5 215.449856509076
50.51 219.499173662368
50.52 203.298461094334
50.79 216.180619805553
50.82 216.019306533532
50.88 215.544586851358
51.11 209.009047422079
51.36 199.173240887972
51.39 194.919804322127
51.55 200.707215788134
51.75 203.409483702804
51.82 197.621652367981
51.83 213.784302291065
52.04 206.182192395222
52.05 218.081200462407
52.05 207.060123641401
52.49 183.209371864841
52.63 204.855857477377
52.76 198.59781960965
52.87 205.859991332999
52.92 177.635045954615
53 182.015705927635
53.05 191.379192107123
53.07 167.046277804195
53.12 179.827478401628
53.41 189.823693357397
53.72 176.200621152547
53.75 164.774195225157
53.89 155.63219910859
53.95 176.117328793505
53.98 165.066702057697
53.98 159.318683253467
54.07 162.296878040313
54.13 160.32243892728
54.43 152.203070336375
54.89 152.483319613499
54.91 152.095488470672
54.92 137.554062800059
55 155.853299753403
55.02 138.639706472495
55.18 144.551050753081
55.25 129.969987121543
55.63 144.958695838519
55.79 122.870548976285
55.88 115.968588268455
56.12 121.634464674354
56.13 136.725193367781
56.33 126.079232327319
56.34 123.712329840071
56.48 118.512834897941
56.5 115.337206403451
56.53 118.750537491151
56.82 113.454199305675
56.95 112.531187816626
57.12 104.704572887055
57.21 106.70060230461
57.4 109.954510629486
57.4 103.482108958274
57.51 96.1543776389188
57.69 110.695524386064
57.72 103.148430322181
57.96 90.1406377697405
58.22 84.4609034256714
58.27 88.4725411678791
58.41 90.5156771615863
58.47 78.9435032200093
58.52 86.1552513969939
58.57 83.877666536059
58.94 69.0807872947866
58.95 76.472846161085
59.1 71.2027833319959
59.15 67.2603039430261
59.22 54.9685647876237
59.26 66.2891420613574
59.58 67.1824580414502
59.61 55.2838482168346
59.66 64.0182258796181
59.71 64.203167505343
59.9 44.6190993614325
60.18 43.3006139895914
60.24 54.3895146423416
60.28 48.8768798294253
60.32 46.9925942296137
60.4 40.3252908408597
60.73 44.8273790638692
60.88 39.694431083439
61.06 39.4707319226848
61.19 35.3897008777006
61.21 41.9947501606623
61.39 35.7315280042769
61.51 39.3172094405506
61.57 37.9817767925653
61.66 33.6567201167991
61.79 33.9972359813655
61.92 35.4991383266056
62.31 32.8832631264296
62.37 36.8597115346762
62.49 29.5596692320509
62.58 30.3879447635141
62.63 32.2500318967192
62.78 30.9183896437364
62.81 31.5235355496644
62.81 29.7849625006085
63.25 27.5812793957113
63.51 26.5216388435682
63.58 29.1778390724461
63.61 27.8238957149106
63.75 30.2294428072238
63.79 24.2777940951097
63.79 28.9392536148648
63.82 25.9894356454076
64.05 27.5730068177941
64.51 23.0730763234147
64.63 23.866032614901
64.64 23.4917689810769
64.66 23.9296913190321
64.83 23.6071866570466
64.86 22.3317493709456
64.88 22.6741168698697
65.34 21.8510972643725
65.35 24.7057461629351
65.36 21.5047881541663
65.7 21.4370165143459
65.78 20.3112342906713
65.82 21.4495565124526
65.82 21.8305166591192
65.82 21.6898815123281
65.87 22.1093637685068
65.9 20.0398785292114
66.4 20.9596786817608
66.44 20.6990705938268
66.51 21.1709524086973
66.64 22.1848781212008
66.67 20.9046484019976
66.73 20.0909653804724
66.86 20.2953631820378
67.13 20.4486686450104
67.33 22.1722647514588
67.46 19.5955937023407
67.47 19.7626342056402
67.61 20.0831621714387
67.62 20.4924510416756
67.62 20.5124192700846
67.62 21.3424734962102
68.15 21.8410572456097
68.3 20.0943733137833
68.3 20.6513079042635
68.31 21.2265042169848
68.69 21.2435976450072
68.74 21.1484845270874
68.75 21.0959268786064
68.79 20.3836139723518
69.28 19.5537354607193
69.32 20.9983075477469
69.37 20.3341951287339
69.4 19.9868077981177
69.42 20.5092442233688
69.46 20.1505965632611
69.77 19.6049790224104
69.87 20.7846914046693
70.04 20.197053738191
70.32 18.7965042053834
70.35 19.5979494537283
70.38 19.7639937137319
70.49 20.1144478449173
70.51 18.0623418054194
70.54 19.1529862538822
70.88 18.7581746538695
70.99 18.6250730829036
71.17 17.5699355754381
71.42 18.9562146260918
71.48 18.8973038169815
71.55 18.9771800794074
71.6 19.024515495433
71.64 19.0202069887859
71.98 17.9542963621749
72.11 18.3191858881218
72.15 18.1049247789649
72.53 17.8996022861524
72.58 17.0942350144606
72.58 17.3032787285801
72.67 17.6128290314
72.77 17.1062851711251
72.85 17.1699013139535
73.11 17.642387638312
73.25 16.419172105231
73.47 16.277074069756
73.53 17.2443816043293
73.61 17.2871239922737
73.71 16.4058411480481
73.72 16.5685655995641
73.87 16.8735242837508
73.98 16.9051151699072
74.13 17.8698852011452
74.2 16.3336025670164
74.33 15.8618929634722
74.45 15.8649346803119
74.53 15.8863137571767
74.69 16.6809104096187
74.81 16.6047020754896
74.84 16.6175300929864
75.02 16.999389811204
75.05 16.5967876514259
75.16 17.1942077728692
75.3 16.3375411818625
75.4 16.1370070831523
75.45 14.854858610552
