X S
20.08 25.0692691263756
20.11 26.9210589548354
20.23 25.9651804549929
20.47 24.1726003956762
20.52 23.3300705726453
20.88 25.4220495788072
20.91 24.8211872330948
20.92 23.8781776927983
21.07 24.910619072323
21.15 25.076828874544
21.53 25.157210184486
21.68 24.7383316957362
21.79 24.0995516299238
21.91 23.5899139535766
22.17 24.8289682556496
22.22 24.8070859358942
22.23 23.7578468430351
22.49 23.0107513268344
22.89 24.0006605633757
22.96 25.0637479514313
23.29 24.8517515212572
23.31 24.2016333273183
23.49 24.4375366566004
23.66 24.4340488711356
23.68 24.2062228897
23.81 24.5579290688564
24.19 24.3904100163171
24.26 23.2230931218957
24.5 23.9910162170753
24.57 24.6693172454507
24.73 26.1206232215571
24.99 24.7887822592329
25.06 24.7987596595548
25.22 22.9451245721457
25.29 24.3169739300833
25.5 25.1791999516318
25.52 24.428717892425
25.7 23.7564945140196
25.87 23.2961729571774
25.87 24.5416064672982
26.12 25.842808530303
26.13 24.0233946814886
26.21 24.8910761478063
26.65 23.9837775976622
26.72 25.028731660184
26.79 24.7061716768641
26.84 24.3070944015011
26.99 25.4064071336399
27.1 22.9576337628409
27.17 23.8016613365355
27.27 24.9570657638798
27.33 25.9845529632091
27.79 24.4335942248594
27.84 23.6785252345044
28.01 24.6593892225143
28.03 24.9088788445457
28.05 24.5982802516052
28.22 24.8515057928897
28.32 24.4601915180644
28.33 24.3141171659935
28.83 24.0492784771728
28.91 24.398533488588
28.99 25.7529953516883
29.04 25.157617395996
29.08 24.3016738759823
29.09 24.3183863272817
29.15 24.1797461871936
29.36 25.0133690454777
29.83 26.3478578259838
29.88 25.704824363929
29.91 26.2766573631118
29.91 25.3655168035323
29.94 24.9532180596495
29.96 24.9754058481661
30.18 25.2750596689858
30.21 26.088933226314
30.54 26.0528300117045
30.58 27.3616340238437
30.69 27.4908766357884
30.85 27.0748057818892
30.89 29.0582614842048
30.96 25.8402471779942
30.96 27.4401057311568
31.14 27.2055701897317
31.3 28.5574037947247
31.43 28.5324333400813
31.72 27.5471840683385
31.76 29.0141592110135
31.8 29.4636481626608
31.83 29.0030640397173
31.98 29.1875070794482
32.01 28.8197482698476
32.07 28.9752182694255
32.43 29.294356874997
32.53 29.3141802609223
32.76 27.4365098493354
32.86 28.0908087060594
32.87 28.3254043429764
32.93 28.2488063877798
32.94 28.3681808994809
32.99 27.4014912046105
33.09 29.3178050919377
33.42 27.3466246263269
33.7 28.5601606779659
33.71 28.4204006450776
33.79 30.0193874274449
34 27.3955282332831
34.03 28.610534896792
34.04 27.0373243855604
34.17 27.7408443671357
34.19 28.1234617905885
34.43 28.1071249562589
34.62 27.4245943595386
34.75 28.169733846373
35.02 28.3384437844455
35.15 27.7364086893436
35.2 28.0583834848242
35.2 27.663752953566
35.25 28.6329356436194
35.36 27.8300444642501
35.5 28.2303855181242
35.66 26.3715600060329
35.79 28.0274450895939
36.2 29.2023379874275
36.24 29.4697865555208
36.26 29.3325096481431
36.29 29.0134783227306
36.43 30.1291604479811
36.5 30.7951610172814
36.78 28.595417385605
37.12 29.4793837744257
37.18 29.6504854551821
37.2 30.0596990460581
37.2 29.2490233109008
37.32 31.7987181270362
37.44 29.5130820384561
37.51 29.4875506203283
37.55 31.4448948711365
37.89 32.2834105707583
38.11 32.1683661980025
38.16 32.9390261153534
38.2 32.1396275605057
38.31 31.4836239870484
38.35 34.3013188515337
38.45 33.5604213620416
38.49 33.1869426419693
38.79 37.7594580159053
39 40.9595497855389
39.01 37.7568229811068
39.1 36.8579299737377
39.34 35.8602491238938
39.37 44.6388179490225
39.4 37.6355242131582
39.69 34.3742827701693
39.81 40.4995691164301
39.91 40.3806904590857
40.02 41.4786073207211
40.27 38.699251086543
40.32 42.1989110027107
40.32 44.8031472865967
40.47 39.8835418518541
40.48 50.7908897224354
40.8 49.0946365894231
40.92 44.1279035225916
41.29 52.6429157162185
41.33 59.1352389005894
41.35 48.1413226536035
41.42 64.6890319423988
41.44 60.4873905267751
41.52 61.5744667747449
41.54 61.6837958525131
41.99 62.3368705761475
42.09 62.2659998415255
42.36 82.9640966328931
