X S
20.08 25.629861522789
20.11 24.2892073196528
20.23 24.5272035993948
20.47 25.1683429911599
20.52 25.2291942933606
20.88 24.5714246361049
20.91 24.6904792567683
20.92 24.7703695751641
21.07 23.8447769482907
21.15 24.8756008471855
21.53 23.7825450663081
21.68 23.6849746582109
21.79 23.7168071133243
21.91 24.5168980355232
22.17 22.9360211120941
22.22 23.7367413524406
22.23 24.5948094869561
22.49 24.1478982765112
22.89 24.6122642456279
22.96 24.9569188282118
23.29 24.3237665015754
23.31 24.5690164355746
23.49 22.9376403213403
23.66 23.5399920408269
23.68 23.854961074893
23.81 23.1142209981916
24.19 23.7533678120874
24.26 23.2426973367028
24.5 24.1349605513399
24.57 23.6936279514889
24.73 24.7444353634185
24.99 23.5463400068586
25.06 24.3898979959067
25.22 24.2788242969182
25.29 25.1929328762745
25.5 23.6219270293699
25.52 23.6902623807386
25.7 24.4592178057953
25.87 24.9722228246287
25.87 22.9011760342487
26.12 25.3970655360215
26.13 24.404327859079
26.21 23.342981781676
26.65 24.106414807914
26.72 24.0436848024076
26.79 25.6019315838398
26.84 24.8852321041973
26.99 24.9594684911917
27.1 25.1525600681471
27.17 25.1983076712024
27.27 25.4573550676053
27.33 26.2059542356001
27.79 24.2072416833889
27.84 25.913243828901
28.01 24.0935331789494
28.03 26.5587817485486
28.05 23.0668033760615
28.22 22.9919329129128
28.32 25.0986021479007
28.33 24.6937308897641
28.83 25.0669256425814
28.91 26.6808625730527
28.99 23.5756969534949
29.04 25.7845469354134
29.08 25.7558054624701
29.09 25.5798948137618
29.15 25.110585651262
29.36 24.4978679348106
29.83 25.968748101385
29.88 25.6078251374497
29.91 25.7969020350634
29.91 25.2172736592527
29.94 24.4356415562932
29.96 27.5862269406514
30.18 26.0721919064659
30.21 26.8214015685646
30.54 26.6855008231803
30.58 26.2855403328921
30.69 28.8941077407513
30.85 28.7315950618155
30.89 30.5521577995793
30.96 26.8640953789031
30.96 27.8442589166733
31.14 27.8918861793919
31.3 27.8405019056741
31.43 27.9682211829649
31.72 29.2954641732282
31.76 28.0588029435108
31.8 27.1826744163132
31.83 27.2633519159226
31.98 26.8626980704685
32.01 28.2671722047098
32.07 28.4544532313519
32.43 28.2285407076434
32.53 29.1716935800471
32.76 28.6547693495095
32.86 29.7371867541173
32.87 29.1734319684572
32.93 28.8076045026054
32.94 29.1586088463989
32.99 30.028004610039
33.09 27.79608175418
33.42 28.5656341495306
33.7 27.4622978754157
33.71 27.3205328448062
33.79 29.5377137571567
34 27.0479687772409
34.03 28.8395354492757
34.04 29.0859531453518
34.17 28.7383580886815
34.19 27.5679358202735
34.43 28.3347945415995
34.62 28.0980771456095
34.75 28.4836830368249
35.02 28.2760619431256
35.15 29.4680520599272
35.2 28.8523796964755
35.2 27.4908853424413
35.25 27.9246336499871
35.36 27.8993426618725
35.5 27.7379805954758
35.66 29.0931836367027
35.79 27.3999908429857
36.2 27.3553925438606
36.24 30.2105826921019
36.26 28.6734939396859
36.29 29.5049534888488
36.43 28.40110494117
36.5 29.2555854085277
36.78 30.1004830999348
37.12 29.7432359177885
37.18 31.0727367310957
37.2 28.9087506932697
37.2 29.9863525362358
37.32 29.4359305383206
37.44 29.1977753819736
37.51 30.0945694671536
37.55 30.357534339793
37.89 32.0180002585492
38.11 30.2552098625991
38.16 33.0381345915534
38.2 33.1904276497123
38.31 30.3806297225296
38.35 33.1145947634644
38.45 31.2273455920211
38.49 34.1149611030928
38.79 34.758314386706
39 34.6632265794756
39.01 33.8656190187658
39.1 42.3305171175796
39.34 34.8328019712849
39.37 36.6531456597578
39.4 34.8051436435534
39.69 34.2342084627644
39.81 39.7009330508346
39.91 45.7588801606721
40.02 43.3251707268955
40.27 49.3559978617928
40.32 46.2395497648372
40.32 45.6715071032225
40.47 45.449000592662
40.48 44.1963182153968
40.8 40.8030062532978
40.92 46.4832006013686
41.29 61.1959266660617
41.33 59.319474953597
41.35 57.518175175758
41.42 47.9508809944436
41.44 60.649389307843
41.52 66.1483387682385
41.54 57.4999889800966
41.99 66.6418431681336
42.09 79.0883309167674
42.36 103.021567605009
42.43 83.2691723934082
42.46 70.4768591666503
42.64 85.0813823392879
42.72 103.318084535918
42.73 97.5570215775605
42.87 88.8294982687996
43.04 96.4132098157702
43.18 96.6771743712677
43.36 130.603337717576
43.57 121.997416773185
43.7 117.374174973779
43.72 136.939421951701
43.97 133.002401591724
44.01 149.550863307456
44.16 146.796457771569
44.18 149.732700480353
44.35 153.575385117205
44.62 157.729850824769
44.67 149.976989465726
44.9 154.909438360964
44.95 156.933434138106
45.05 172.44803294543
45.08 173.532019992427
45.38 187.364613996958
45.46 164.135810930735
45.53 173.366649647849
45.7 174.502396466787
45.87 175.052707821191
46.01 202.22383934738
46.03 183.026298722415
46.2 206.4355190977
46.38 198.76141722999
46.45 198.161616327342
46.51 187.587569256378
46.76 200.064865755955
46.78 215.719621985556
46.9 205.905028189669
47.07 194.298522593983
47.25 205.880014565226
47.25 202.896078835191
47.51 213.598079392406
47.57 209.430567686052
47.64 208.390167093164
47.9 198.899415878274
47.95 211.393085998329
48.17 211.356873354205
48.26 204.919085599428
48.31 209.775497402927
48.49 200.866055322417
48.49 221.933321787979
48.71 214.838388661611
48.76 209.232873406697
48.84 216.86393523074
49.15 203.537658453581
49.16 215.21573344472
49.43 216.301959389351
49.43 204.286822985311
49.57 213.768636647679
49.66 224.966634896309
49.68 214.388285448377
49.85 220.144870420552
50.1 213.315680081411
50.24 205.555562009598
50.3 218.670154621107
50.5 204.555413229223
50.51 221.267382537548
50.52 203.335028729733
50.79 212.865560905971
50.82 202.860182014383
50.88 211.762312604449
51.11 211.275726611498
51.36 206.431232761014
51.39 208.44581486964
51.55 216.999519252619
51.75 197.048966118197
51.82 216.47044321239
51.83 197.120377962969
52.04 200.235720475561
52.05 201.150929507044
52.05 193.601717532271
52.49 182.901423841686
52.63 185.620708496793
52.76 185.999249186426
52.87 197.777335666536
52.92 204.749228582449
53 183.142404261568
53.05 186.62231292231
53.07 191.883034912235
53.12 176.83345672029
53.41 182.13527567204
53.72 183.970313919931
53.75 180.164453351342
53.89 167.074793225
53.95 163.074719897749
53.98 161.867796290178
53.98 166.716929063442
54.07 152.766418601891
54.13 167.38123689685
54.43 146.484960616465
54.89 142.613572911255
54.91 164.281895569654
54.92 144.7253712062
55 139.648121450477
55.02 150.749674538453
55.18 139.182637899073
55.25 139.023188468352
55.63 139.026510055771
55.79 135.091052019032
55.88 139.060189170839
56.12 128.31566184481
56.13 123.432629810589
56.33 125.239815610356
56.34 129.43372461681
56.48 130.789649476658
56.5 109.986558769087
56.53 128.886648717832
56.82 108.062938119322
56.95 101.708598381854
57.12 113.266852252141
57.21 84.2096605802565
57.4 104.51373340359
57.4 114.063912875999
57.51 106.176436564544
57.69 90.8134493407273
57.72 89.2734695628125
57.96 88.2556836892626
58.22 99.9811031585693
58.27 80.4381278297885
58.41 92.9897351057283
58.47 101.478771632888
58.52 72.7294476509989
58.57 87.3214774299752
58.94 73.1624469065461
