X S
20.08 24.8157981503502
20.11 24.712379192475
20.23 24.3839383088134
20.47 24.0154627236594
20.52 23.8360937525599
20.88 25.403268429001
20.91 24.5195715779397
20.92 23.7300992531245
21.07 25.6602526815907
21.15 24.3965800383582
21.53 24.7840043691306
21.68 23.2062177540932
21.79 24.0978100116003
21.91 24.8994942849277
22.17 25.6890928762161
22.22 24.5744322642058
22.23 23.9656220565745
22.49 24.1452191750933
22.89 23.1131271169473
22.96 25.5603887656909
23.29 24.2736384352071
23.31 23.7638755177415
23.49 23.6592114638082
23.66 23.8122029130351
23.68 24.0003309837981
23.81 25.3145181432272
24.19 23.7026110039519
24.26 24.9594061104225
24.5 22.7686859235409
24.57 25.6735495509597
24.73 24.154556892282
24.99 24.7824425545696
25.06 24.560249919732
25.22 24.1091072739249
25.29 25.4349176189772
25.5 24.8821104567317
25.52 24.8695993634029
25.7 25.3367274286118
25.87 23.577032217429
25.87 24.6247906771841
26.12 23.9300229194708
26.13 24.3123390504033
26.21 24.1985664129912
26.65 24.096671289932
26.72 24.1959307095118
26.79 24.3814342065153
26.84 25.7266168308478
26.99 25.2106756552408
27.1 23.8731395157124
27.17 25.25205204582
27.27 25.8436372932047
27.33 24.3748360026823
27.79 25.2152209032805
27.84 24.9869402186294
28.01 24.3724133799642
28.03 25.5797300769474
28.05 24.9663032034165
28.22 24.3647327017771
28.32 25.7771410701185
28.33 25.7561260710122
28.83 23.4399309056546
28.91 25.3969242099384
28.99 25.5408766409224
29.04 23.9807117018003
29.08 25.5063812986766
29.09 25.3147308270423
29.15 25.3459823490662
29.36 24.9267280416042
29.83 26.5221282634702
29.88 26.3471477290743
29.91 24.9996297358939
29.91 24.3539885187558
29.94 25.5676810244724
29.96 25.8009843688997
30.18 25.5511502946605
30.21 26.3185381066928
30.54 26.255303319467
30.58 28.0710251668784
30.69 26.3880325382255
30.85 27.5260182923261
30.89 26.5780186818937
30.96 26.922955366641
30.96 27.8367249675201
31.14 28.0922156445582
31.3 27.6762143762009
31.43 27.0749703239043
31.72 29.5873891915829
31.76 27.3919967654036
31.8 28.6986095370728
31.83 27.1097344900332
31.98 27.8685520284042
32.01 29.2213075491867
32.07 28.1087989299148
32.43 29.5845162489594
32.53 28.3992665716378
32.76 27.936669118697
32.86 29.0927242360271
32.87 27.9033099188689
32.93 29.850466943724
32.94 29.5890725377748
32.99 28.8778593718504
33.09 28.180433943886
33.42 30.4310094896711
33.7 28.0709072776051
33.71 27.2326471291404
33.79 27.8639974034523
34 29.0023310626983
34.03 27.5782712498546
34.04 27.1425806729169
34.17 26.7235755937905
34.19 28.0977721473794
34.43 27.4597571020607
34.62 27.3105176653575
34.75 30.2617627954762
35.02 27.0624632905739
35.15 27.9435597270322
35.2 29.5641181265602
35.2 27.8640043455947
35.25 27.172983916482
35.36 28.303725251061
35.5 27.6916276884595
35.66 28.8646168486821
35.79 28.8117722005777
36.2 28.843226728429
36.24 29.0252020559693
36.26 29.0622019416096
36.29 29.8455656637897
36.43 28.9657774172776
36.5 29.4581618841703
36.78 29.6311228199926
37.12 30.7065303181669
37.18 28.8944385138851
37.2 31.3255833262166
37.2 30.2043897698652
37.32 31.3748592311707
37.44 31.7504977944871
37.51 31.6147615950482
37.55 31.6545227065233
37.89 30.0347392444706
38.11 31.8947989044062
38.16 33.5323998928483
38.2 35.0972678341963
38.31 33.8105311956202
38.35 34.0499371772593
38.45 32.5173282072068
38.49 32.4403905184541
38.79 33.3830158867126
39 35.7159934746034
39.01 37.1000015119647
39.1 39.5797561497572
39.34 34.5817543260178
39.37 37.0276685163228
39.4 40.0383629352351
39.69 38.3419646773934
39.81 43.7783929953417
39.91 46.6501085360493
40.02 41.5276453541233
40.27 38.1664906865517
40.32 44.9041965204931
40.32 45.9915126276731
40.47 51.1838520441527
40.48 45.3347313295079
40.8 59.6671003535176
40.92 51.0906480684511
41.29 58.3545080366755
41.33 51.608024746521
41.35 64.8254061118203
41.42 62.5103423883177
41.44 58.0395097467303
41.52 67.9038256150369
41.54 70.8849798313286
41.99 73.3546964978381
42.09 57.4336011597534
42.36 97.5785266035548
42.43 82.1473431125671
42.46 78.7685052340703
42.64 106.49322690837
42.72 104.101673988495
42.73 95.7073528215687
42.87 92.4769850661131
43.04 107.101907164137
43.18 101.163333202063
43.36 122.153481832372
43.57 122.266253119825
43.7 111.688177587042
43.72 119.418186402727
43.97 122.468768880592
44.01 134.998604408756
44.16 122.579447938375
44.18 148.335153796748
44.35 152.882841395333
44.62 142.91317404457
44.67 159.20459227072
44.9 147.198517546475
44.95 163.047521555778
45.05 154.831202422943
45.08 162.691980145574
45.38 172.627656103342
45.46 169.797806132014
45.53 180.951357213488
45.7 172.872113453509
45.87 182.933240278511
46.01 197.274179147284
46.03 187.376796453282
46.2 186.056395109858
46.38 180.977863736204
46.45 188.093820489832
46.51 184.562709911775
46.76 208.579824818823
46.78 188.937832368284
46.9 211.84723613387
47.07 193.566613460377
47.25 196.617526961447
47.25 198.189701656281
47.51 202.955959505538
47.57 205.341566107609
47.64 209.730839285131
47.9 210.808630532617
47.95 198.946877668506
48.17 202.488960593276
48.26 214.967996677179
48.31 216.195223628392
48.49 214.862643446788
48.49 202.436571933968
48.71 203.378788831227
48.76 207.871708195255
48.84 211.244442701746
49.15 213.071141117084
49.16 213.12095667549
49.43 211.247457325726
49.43 223.041057225567
49.57 222.953996592898
49.66 210.816927966231
49.68 215.805287167144
49.85 215.480255601595
50.1 205.17408254712
50.24 212.702470287913
50.3 215.350404546769
50.5 204.191363686801
50.51 227.316703959406
50.52 206.202449954155
50.79 203.817669267408
50.82 216.955598442603
50.88 208.720239680534
51.11 208.459255326362
51.36 217.635737899335
51.39 220.802300234848
51.55 202.926301576731
51.75 208.901238861185
51.82 205.835929228551
51.83 197.181106654678
52.04 200.041215900834
52.05 206.322368028642
52.05 208.1865938832
52.49 191.088937237794
52.63 182.406004402952
52.76 196.579200882629
52.87 195.172044977407
52.92 184.171685654947
53 185.360099366306
53.05 182.654930643737
53.07 191.482967181004
53.12 189.821489441128
53.41 190.14336000962
53.72 167.211553349368
53.75 152.444381503309
53.89 178.396476089625
53.95 161.997756152809
53.98 172.78549171647
53.98 158.10774368227
54.07 184.514903001022
54.13 161.154801652513
54.43 169.963072383248
54.89 139.368830262041
54.91 138.835368287243
54.92 152.094599084794
55 156.556805668938
55.02 141.6863377815
55.18 140.331549198995
55.25 125.84920431621
55.63 131.643369752778
55.79 139.506855140555
55.88 134.335270245317
56.12 124.903082840305
56.13 127.25322772758
56.33 118.342272138256
56.34 109.53694945199
56.48 129.851434162329
56.5 110.5039808741
56.53 111.597490995772
56.82 98.4524276472631
56.95 119.161490690433
57.12 107.691384304671
57.21 107.880552086468
57.4 106.118026369164
57.4 106.79066398054
57.51 102.223545275853
57.69 98.8761706886804
57.72 100.74032850418
57.96 95.1041690090088
58.22 81.5767944815464
58.27 86.0761460948032
58.41 83.0592481597169
58.47 71.5147331792231
58.52 80.3280768876072
58.57 83.0477439565647
58.94 73.379579311018
58.95 76.3751347855855
59.1 76.5623282248464
59.15 75.06675409681
59.22 68.5689659357352
59.26 76.3214944642674
59.58 55.822128772997
59.61 72.7723898997983
59.66 53.1293362772814
59.71 61.1109620636185
59.9 54.1673363110534
60.18 43.2919279807909
60.24 48.9110533802927
60.28 47.9865711702634
60.32 47.7239538102883
60.4 47.1476438555629
60.73 38.1133340253316
60.88 41.8347672264921
61.06 43.5122627734911
61.19 38.6571235957231
61.21 41.3344323453118
61.39 40.7119171914601
61.51 35.8587623004303
61.57 37.6895722101045
