X S
20.08 25.0935162905513
20.11 24.2611331339581
20.23 25.1669660929039
20.47 23.948724076126
20.52 24.9675084034185
20.88 26.8395796285025
20.91 25.2628222105176
20.92 24.5041664308967
21.07 23.5459495797195
21.15 24.3700731667054
21.53 23.9927423220758
21.68 23.8674047069866
21.79 24.8123324801063
21.91 25.1196363314594
22.17 24.1199670615921
22.22 24.7705383095521
22.23 23.6487926928346
22.49 24.6850690375411
22.89 25.3519156065662
22.96 25.0955531311921
23.29 25.0273846813074
23.31 24.5701242097483
23.49 24.980791204072
23.66 23.7169789158668
23.68 23.0738088796783
23.81 23.477182023587
24.19 24.3718240585325
24.26 25.3968141111905
24.5 23.5523982273103
24.57 23.7021613918008
24.73 23.3866496587756
24.99 25.3430218289441
25.06 22.9915238437546
25.22 23.7976772042643
25.29 24.7587745109052
25.5 24.9263833558488
25.52 25.2990758621917
25.7 24.8375885695665
25.87 22.8483409460809
25.87 23.2013696644586
26.12 24.1520967911821
26.13 24.5691758631357
26.21 24.9268146214465
26.65 23.8991620407172
26.72 25.6364338931072
26.79 24.8261678515455
26.84 25.5843383895807
26.99 24.7742606517598
27.1 24.7054231033712
27.17 23.2188931761596
27.27 23.3454596055584
27.33 23.6354184398071
27.79 24.491468620651
27.84 24.9100734111565
28.01 24.1180663898959
28.03 25.9676721747289
28.05 24.0054424919113
28.22 25.9361974750416
28.32 24.7300227359714
28.33 24.6995657863228
28.83 25.8247205557924
28.91 24.575669929722
28.99 25.215390237604
29.04 24.7795133722182
29.08 25.9962756380433
29.09 26.5604680246228
29.15 25.1231586623758
29.36 26.1594767299861
29.83 27.2850855146328
29.88 24.3491278638546
29.91 25.5391151054479
29.91 27.0695504322452
29.94 24.6854373889281
29.96 26.1286840783832
30.18 26.212813297867
30.21 25.5830621136253
30.54 27.2847696496229
30.58 26.8087002031491
30.69 26.6661309432111
30.85 28.2482872789561
30.89 26.6014366772975
30.96 25.5795339804328
30.96 28.7471155286195
31.14 27.0929815984322
31.3 27.5850528592985
31.43 28.634249477133
31.72 27.6179449951214
31.76 27.2950141075406
31.8 28.9801519430001
31.83 28.3886383700505
31.98 28.3611552661165
32.01 27.1043072569817
32.07 27.9616722347684
32.43 28.7977632202235
32.53 27.5653271162618
32.76 27.870663360691
32.86 28.9609116644484
32.87 28.746901921811
32.93 28.9267314012889
32.94 28.3017721773459
32.99 28.8496950556752
33.09 27.9102453249963
33.42 26.4996212029118
33.7 28.8792969086198
33.71 28.8560613159361
33.79 28.1418681947395
34 26.961768928586
34.03 29.0616660947685
34.04 26.5615345949973
34.17 27.9957920792817
34.19 27.8974476512112
34.43 28.5944724679969
34.62 25.2376313349752
34.75 28.4490013973994
35.02 27.1027521706538
35.15 28.0512452353213
35.2 27.4708622032354
35.2 28.4692899560446
35.25 26.9095350900822
35.36 28.0505375598652
35.5 29.6311498685634
35.66 27.121648180702
35.79 27.2100302646308
36.2 28.3700018682395
36.24 29.7638940629917
