X S
20.08 25.7536808628905
20.11 23.7842755541676
20.23 23.9037168410707
20.47 25.3499630919156
20.52 25.4572613347279
20.88 23.9526986883613
20.91 23.7128824056644
20.92 25.1352018849912
21.07 23.6770436822526
21.15 25.0082972534169
21.53 25.0607445038636
21.68 24.5592547871465
21.79 23.8463339933324
21.91 25.2193788886552
22.17 24.383266052657
22.22 24.819757150359
22.23 25.1357414176553
22.49 24.2248624377099
22.89 24.3397378936317
22.96 25.0624897616526
23.29 24.5168356345339
23.31 24.7332803373301
23.49 24.1016880200166
23.66 24.3082020935094
23.68 23.6802924766211
23.81 24.2768160114478
24.19 25.0266908964813
24.26 23.9388943063252
24.5 23.676543846463
24.57 24.7594861146761
24.73 24.3120813660108
24.99 25.0637558162683
25.06 24.4539177210158
25.22 24.2018777486179
25.29 24.7305703471021
25.5 23.7731798775675
25.52 23.2238999949295
25.7 24.6218238868319
25.87 23.559386865778
25.87 24.0785345441698
26.12 25.2032991182057
26.13 24.2590788618106
26.21 25.9108596663666
26.65 23.8625067676532
26.72 24.6873787565462
26.79 24.5192165479378
26.84 24.8913392946701
26.99 26.3437958472275
27.1 24.6983987834471
27.17 26.1016103729962
27.27 24.5942798304973
27.33 25.0823825987564
27.79 25.5011837962485
27.84 23.288509087241
28.01 25.0034922266293
28.03 24.7044075051798
28.05 24.5896488695389
28.22 24.9229339135381
28.32 25.2291516103451
28.33 24.1780661980067
28.83 24.9786629780662
28.91 24.1706868071378
28.99 24.9398045549745
29.04 25.004336495473
29.08 24.9818089200028
29.09 25.3290652916588
29.15 24.237554992904
29.36 24.3010278064755
29.83 26.0495295028051
29.88 24.4264039892523
29.91 26.036161857475
29.91 26.1840610909195
29.94 25.4285298689942
29.96 24.7596901329892
30.18 27.2332513376402
30.21 27.0504437661779
30.54 27.9520503244758
30.58 26.482560990244
30.69 27.6961811021549
30.85 27.6454313408302
30.89 26.7186553494472
30.96 25.7350390631743
30.96 25.5941089928938
31.14 28.0874933577748
31.3 28.6736126528265
31.43 27.9427165867483
31.72 27.5423006086121
31.76 28.2293394247529
31.8 28.9241830620319
31.83 27.6025902524491
31.98 28.213423304002
32.01 26.5911373337709
32.07 29.8896779737805
32.43 29.3082940686323
32.53 26.2956154480173
32.76 28.0958317662325
32.86 27.7631645230079
32.87 28.6146422213705
