X S
20.08 24.6161872554015
20.11 25.4217082432242
20.23 25.9962414619214
20.47 25.9197056329089
20.52 23.5565790240226
20.88 25.9644268134353
20.91 22.6074605440035
20.92 25.0128721587998
21.07 24.7580194785254
21.15 22.9023071564299
21.53 24.1446194798207
21.68 24.2292962255739
21.79 24.3801814928226
21.91 24.415990540161
22.17 24.1642839452606
22.22 24.6837717994481
22.23 24.8357542691862
22.49 24.3308288925757
22.89 24.2645899752427
22.96 23.6097081259683
23.29 22.126832759177
23.31 24.243862154161
23.49 24.341288463811
23.66 25.0055686530795
23.68 24.023214137604
23.81 24.4041796467449
24.19 24.8331650850882
24.26 24.379983750133
24.5 24.3061788413731
24.57 23.8581678442963
24.73 24.081357910774
24.99 23.0619607765929
25.06 25.3638963186051
25.22 24.7605290303101
25.29 23.8715141243185
25.5 25.3515153317378
25.52 23.9291850397306
25.7 24.8796674801238
25.87 25.1543473077973
25.87 25.6691056855887
26.12 24.223469045046
26.13 24.5715144549324
26.21 24.9815773566771
26.65 24.4500822916812
26.72 24.402358607836
26.79 23.6122998901807
26.84 24.45147288765
26.99 25.2279954784827
27.1 24.8230166407652
27.17 24.7374398620374
27.27 24.0279197340881
27.33 24.4937065988727
27.79 24.85755582766
27.84 24.0680535242491
28.01 25.1071352893321
28.03 23.9519424262498
28.05 25.4192828513866
28.22 25.2113580734934
28.32 25.3297763160204
28.33 24.888540660837
28.83 25.4191939807407
28.91 24.8365020705318
28.99 24.5145662703076
29.04 26.3853569499108
29.08 24.9415000334461
29.09 25.2693942828026
29.15 25.3445644297329
29.36 26.3996041013534
29.83 25.471594980292
29.88 26.5613784900223
29.91 24.1191709796741
29.91 26.6177703880222
29.94 25.6782006331909
29.96 26.5323255313959
30.18 27.8401914802881
30.21 26.3018948026633
30.54 27.1214535597032
30.58 26.0469351273879
30.69 27.9734211769642
30.85 26.8235540448402
30.89 27.1539792479669
30.96 28.2948216875276
30.96 27.7779854597844
31.14 27.0056347101562
31.3 28.7569083769951
31.43 27.9571496156205
31.72 29.1082874366002
31.76 26.2469749917921
31.8 27.7744336992732
31.83 28.1012244816366
31.98 27.5414536912682
32.01 27.51919144741
32.07 29.4628327141574
32.43 28.6192240902165
32.53 29.0061988786679
32.76 28.169885300805
32.86 29.6885164152032
32.87 28.8930629073705
32.93 28.4944298095868
32.94 29.3996281929632
32.99 27.0812387971502
33.09 30.0203043966171
33.42 28.5027642338668
33.7 27.2482278500314
33.71 28.7993209500589
33.79 27.5499044471133
34 29.428471481162
34.03 28.8677588593771
34.04 27.4497209890367
34.17 27.0754194263495
34.19 29.647172337043
34.43 28.0765280274465
34.62 28.5365931743751
34.75 28.5568217336752
35.02 28.0704429093674
35.15 26.999211458899
35.2 27.8883515617019
35.2 27.3328905758438
35.25 28.7027599239267
35.36 27.8318060096189
35.5 28.9335102113161
35.66 27.5702876324846
35.79 29.3360466863931
36.2 29.7220622703501
36.24 28.4512563639736
36.26 27.7267330929023
36.29 29.0257197304949
36.43 28.24052562831
36.5 29.6132833455476
36.78 30.1185377003626
37.12 29.4478388692634
37.18 29.8361786410542
37.2 29.6213957809426
37.2 31.2011836365091
37.32 31.4289615887794
37.44 30.8782217644043
37.51 30.4207622548557
37.55 29.9679092561931
37.89 30.5045164930194
38.11 31.1483355112069
38.16 32.154732677686
38.2 31.3811557077462
38.31 30.8260588525328
38.35 31.6594666887394
38.45 35.5896396091227
38.49 35.5185874039011
38.79 31.8581629414059
39 31.900654846392
39.01 37.0065777936647
39.1 34.9927091351057
39.34 39.7737930064414
39.37 35.7662317676056
39.4 37.7855127292945
39.69 43.494895666949
39.81 35.9422112249582
39.91 38.8077799919771
40.02 40.4034575894069
40.27 44.9465132733957
40.32 43.1556936054434
40.32 46.5494751029092
40.47 50.9647064024772
40.48 41.1221828499219
40.8 50.4434769446859
40.92 57.9584482006997
41.29 54.7098243364529
41.33 57.5025772797863
41.35 64.2841829971601
41.42 67.7764493083677
41.44 68.8916614831796
41.52 49.7852883282617
41.54 63.7916434816203
41.99 59.2722290748014
42.09 62.9229082984414
42.36 71.8076277808013
42.43 92.1190661869396
42.46 83.8539432851502
42.64 99.5035122279041
42.72 102.876544080098
42.73 84.6755006944451
42.87 102.412096248004
43.04 77.9137437682849
43.18 93.4261156838726
43.36 108.04527805699
43.57 127.138095912831
43.7 134.253416499611
43.72 126.973212038203
43.97 142.701361601135
44.01 126.514140863697
44.16 136.104402972775
44.18 130.332728744118
44.35 146.641831623723
44.62 145.403679131815
44.67 152.362909219352
44.9 157.625846214367
44.95 161.536251514428
45.05 175.828769079752
45.08 167.846371836614
45.38 185.787258871862
45.46 165.61618313516
45.53 173.298073275683
45.7 180.600540192852
45.87 175.654811320126
46.01 182.818173114074
46.03 192.707696100943
46.2 195.624265161123
46.38 178.298541569976
46.45 195.606991704991
46.51 210.146149726313
46.76 209.126706901633
46.78 204.012398440066
46.9 209.573741593465
47.07 209.724761756415
47.25 198.23384900889
47.25 205.763489469574
47.51 213.605746025523
47.57 211.246689465493
47.64 211.564411799642
47.9 218.804375904525
47.95 206.035287484606
48.17 209.96117871996
48.26 215.933860246115
48.31 220.470519598934
48.49 207.733420487158
48.49 211.838823646077
48.71 227.033199552902
