X S
20.08 26.2455583714826
20.11 25.0806459974202
20.23 24.1001442218729
20.47 23.7088835876784
20.52 24.6833859501076
20.88 26.1235952675475
20.91 25.2887734810055
20.92 23.9311778887679
21.07 24.2221288623729
21.15 24.6360197500732
21.53 25.5847422270015
21.68 23.4270646376941
21.79 24.1473980579283
21.91 25.5356893888721
22.17 23.7976985471758
22.22 24.9460886052268
22.23 24.36674531712
22.49 25.1960291299463
22.89 24.3716081862306
22.96 25.7248244514105
23.29 25.1971255087228
23.31 24.3390765607375
23.49 23.3693871732885
23.66 24.3568509620547
23.68 24.1766327181113
23.81 24.1954837030548
24.19 25.4807658504338
24.26 24.8010847733974
24.5 24.3445631299549
24.57 24.6377293351304
24.73 23.6849189846705
24.99 23.8442327225746
25.06 24.9497689934335
25.22 24.2452660103466
25.29 24.9338247598851
25.5 23.2704857087512
25.52 24.8292461037329
25.7 25.0189756835965
25.87 23.8463261883229
25.87 24.3946187679744
26.12 25.0676943574153
26.13 23.2092439152448
26.21 24.5429894431987
26.65 24.775741340086
26.72 24.5575412644831
26.79 24.412530150126
26.84 25.3885515976239
26.99 24.9821856341182
27.1 25.184847787993
27.17 25.0091136199578
27.27 24.8737529561935
27.33 25.0141836909577
27.79 24.7935214629873
27.84 25.2759104298106
28.01 23.9843244160626
28.03 26.1101824633389
28.05 25.43640563749
28.22 25.9909675668814
28.32 25.5637357461182
28.33 24.5145326383959
28.83 25.5166208989907
28.91 24.1630809377293
28.99 25.215640696772
29.04 25.1683235720866
29.08 24.5566157610111
29.09 25.4437567732175
29.15 25.2264641816823
29.36 24.6656620913075
29.83 26.0029014524895
29.88 24.8708842239543
29.91 26.2295572983492
29.91 25.3442289643376
29.94 26.6904255385169
29.96 26.1867339805168
30.18 26.0473600116184
30.21 26.1718833101947
30.54 26.7385625134519
30.58 25.6727424634239
30.69 26.8248715381608
30.85 27.1271109598541
30.89 28.3667728430892
30.96 26.2207753163532
30.96 27.7973154697882
31.14 28.3493197322848
31.3 28.6350112124501
31.43 27.9952225742458
31.72 27.0385904415948
31.76 28.4027809807898
31.8 28.5456614185914
31.83 28.2495371774186
31.98 26.6116106681126
32.01 29.8184154501268
32.07 27.8602659762423
32.43 29.9201859874366
32.53 28.1229428400386
32.76 31.2592193765669
32.86 29.2440842343893
32.87 28.9733722901014
32.93 28.1664675424615
32.94 28.7443248727037
32.99 28.7016473915364
33.09 26.6120961973524
33.42 29.0111034659288
33.7 28.2305002123545
33.71 27.5751233877088
33.79 27.4890284656688
34 27.5633479185155
34.03 27.0716438798788
34.04 29.2827693191623
34.17 27.2394187383595
34.19 28.2531391460658
34.43 28.8447351664051
34.62 28.9948383402939
34.75 27.1761852428242
35.02 28.4255316955013
35.15 27.6026177900228
35.2 27.7143425734509
35.2 28.3108861491019
35.25 27.1360966639665
35.36 27.2528781756431
35.5 28.0225259400904
35.66 28.9257375290416
35.79 29.3038974243539
36.2 29.204569792321
36.24 27.6860017715388
36.26 28.6719085895514
36.29 31.1208901225383
36.43 28.9684315475202
36.5 28.3646738790442
36.78 30.4981081958031
37.12 31.5565018345472
37.18 30.5286889490865
37.2 29.8537126782951
37.2 30.0974197481094
37.32 31.8995676788557
37.44 29.0176535502024
37.51 31.6645042423547
37.55 30.3980884151225
37.89 32.1909241664606
38.11 33.3617809073763
38.16 31.5257469169911
38.2 33.331193050511
38.31 32.9256228965167
38.35 34.2978153776387
38.45 32.7784513768612
38.49 34.6106791657018
38.79 33.1187400499121
39 36.1572835471442
39.01 37.624049209737
39.1 37.5170839429728
39.34 39.1853889410875
39.37 37.7261161089667
39.4 35.4491193012498
39.69 37.2260440634148
39.81 39.7561663284946
39.91 34.3744028248824
40.02 48.2854558465533
40.27 40.5128837498759
40.32 49.5316675394669
40.32 46.5569546559832
40.47 46.9045840418306
40.48 40.750634150701
40.8 53.1556397955847
40.92 45.4513565744067
41.29 54.0522428120832
41.33 57.1301827937006
41.35 62.6655408309153
41.42 61.2913770208429
41.44 54.5474737605065
41.52 58.6447869523158
41.54 63.7689250019913
41.99 78.5509967710204
42.09 69.3146382225134
42.36 81.220261373458
42.43 93.6700758824099
42.46 95.6658473368653
42.64 90.6741323903245
42.72 87.5160048719604
42.73 98.8839928606416
42.87 105.253787383442
43.04 101.509425759129
43.18 97.5536058310719
43.36 94.9072357728561
43.57 112.497943960721
43.7 128.072884839989
43.72 113.605505459258
43.97 121.058182972582
44.01 147.418860592971
44.16 131.275128285238
44.18 125.485490453622
44.35 138.29285521436
44.62 152.537023913471
44.67 175.138292846602
44.9 163.953668930702
44.95 150.11687650724
45.05 160.498843056388
45.08 161.23081660327
45.38 167.954932810514
45.46 182.849638189376
45.53 181.212357431137
45.7 184.539319095984
45.87 182.252186786249
46.01 174.514679269411
46.03 194.833141065117
46.2 196.579506618805
46.38 185.817911392257
46.45 190.886238458617
46.51 191.914096500781
46.76 187.689620282238
46.78 186.663069822326
46.9 202.04725946872
47.07 201.932012488682
47.25 205.712545477811
47.25 205.472682908457
47.51 199.68926981719
47.57 223.657263297478
47.64 211.439026471005
47.9 202.683521648428
47.95 207.34714897663
48.17 206.818127580818
48.26 206.466528060484
48.31 214.362921424943
48.49 196.947214273561
48.49 210.781678190713
48.71 215.608300286326
48.76 212.690191441258
48.84 215.248221522994
49.15 207.718929157553
49.16 206.027794868593
49.43 218.582541320341
49.43 217.367529777868
49.57 227.892679475005
49.66 208.195182268218
49.68 205.946280398312
49.85 201.755472520342
50.1 216.837243191883
50.24 204.786336365311
50.3 223.957911047066
50.5 213.337524055257
50.51 225.010520421585
50.52 224.248072121061
50.79 207.185639441372
50.82 209.228659053017
50.88 212.175226193346
51.11 193.780430968586
51.36 208.330311351876
51.39 210.513871952939
51.55 207.774818294085
51.75 207.578355957893
51.82 191.189468863007
51.83 199.611285522348
52.04 205.8766608903
52.05 206.993775029524
52.05 207.80991266047
52.49 204.731395317235
52.63 195.395683252751
52.76 187.254672405473
52.87 197.047464354309
52.92 188.551464522484
53 187.11946275158
53.05 194.670368729742
53.07 193.034150393367
53.12 196.090394124377
53.41 179.676255627066
53.72 179.711191147951
53.75 164.465689858367
53.89 156.402535547068
53.95 176.301790612779
53.98 172.028457780242
53.98 156.24099183946
54.07 169.596251361708
54.13 166.374930108532
54.43 159.449980290235
54.89 150.423341433991
54.91 139.798204857796
54.92 161.98119939748
55 137.998207538255
55.02 151.379986758343
55.18 140.099822703915
55.25 149.656991813306
55.63 117.857467204629
55.79 128.632284428998
55.88 135.058563123754
56.12 120.569403506761
56.13 119.265637696463
56.33 116.778272029507
56.34 113.768769941506
56.48 122.314862537022
56.5 114.871593925273
56.53 114.269547205052
56.82 113.688894883686
56.95 112.89421815454
57.12 109.821620912987
57.21 99.5072654995141
57.4 118.252878518305
57.4 104.636170533005
57.51 87.6374177127758
57.69 106.108248016397
57.72 88.9931791552954
57.96 95.2834556201634
58.22 98.6582531572017
58.27 100.027061241629
58.41 85.6157605419401
58.47 92.0734071112893
58.52 85.3111844249652
58.57 76.969152169178
58.94 77.1676788569807
58.95 70.5080856672975
59.1 76.3440603368803
59.15 62.1786322312615
59.22 65.4433137339857
59.26 75.9325566519809
59.58 65.0205484620279
59.61 53.613427972458
59.66 57.050916791601
59.71 73.698375371955
59.9 48.6335889225307
60.18 53.0755095749505
60.24 47.6282064850908
60.28 53.0332044033505
60.32 43.1564001798377
60.4 40.7137512251832
60.73 40.8147137314514
60.88 45.2689932156599
61.06 39.7977561871124
61.19 39.9032095132091
61.21 36.0889097808874
61.39 38.1470842781162
61.51 40.1029970841331
61.57 35.061621015058
61.66 33.8835583942782
61.79 33.3464221103868
61.92 37.9080332260843
62.31 31.6832216448278
62.37 30.5325704917179
62.49 36.3913534188052
62.58 31.4697556702139
