X S
20.08 24.9175216828405
20.11 24.2872714067935
20.23 25.110901967461
20.47 24.4166777557527
20.52 23.760391742755
20.88 24.69567608391
20.91 23.8916457838872
20.92 24.4566522805001
21.07 25.3090322592948
21.15 24.8371332147461
21.53 24.8888666280329
21.68 24.1774386990467
21.79 25.2771357779663
21.91 24.9468285236831
22.17 24.8494015240862
22.22 24.3072912738681
22.23 24.8255418845919
22.49 24.73304059286
22.89 24.8879869960551
22.96 25.518696148541
23.29 24.556113795205
23.31 24.0034737468083
23.49 23.7212415441544
23.66 24.4813795201291
23.68 24.7342184592259
23.81 25.1658963995566
24.19 24.6346563684564
24.26 23.9433317637157
24.5 24.157100315965
24.57 24.7464086406299
24.73 23.8467652344266
24.99 25.7676173782799
25.06 24.2622642348402
25.22 24.1927110038061
25.29 25.4400953029482
25.5 23.4508673991177
25.52 24.2699214416784
25.7 25.3818222617471
25.87 24.7968581479081
25.87 23.5501306972334
26.12 24.53022128583
26.13 25.3545581320152
26.21 24.8294939554262
26.65 24.0872720587379
26.72 24.1559165943985
26.79 25.4574925376718
26.84 23.942006538521
26.99 24.7308510074005
27.1 25.4581205499872
27.17 25.3239005773943
27.27 23.6066747758266
27.33 23.9974230227734
27.79 25.5770954133048
27.84 23.2304172523879
28.01 24.8516445509339
28.03 25.3764716372766
28.05 24.7364846361868
28.22 25.84914534379
28.32 24.5645163654003
28.33 23.9534015242977
28.83 25.4455236456074
28.91 25.2166170918974
28.99 24.3800670039508
29.04 24.5872239863489
29.08 25.5337226069638
29.09 24.3580156406718
29.15 24.4983733733722
29.36 26.2894325069235
29.83 25.6592688710763
29.88 25.4508057237372
29.91 25.1284291319807
29.91 25.8955721885622
29.94 26.1267945068143
29.96 27.8407746204209
30.18 26.7560030531507
30.21 27.0558166159606
30.54 27.0284774899685
30.58 26.4585730338071
30.69 27.7249814283058
30.85 27.8772724683497
30.89 27.7796940407765
30.96 27.7233694912114
30.96 26.8508129965814
31.14 28.0997907382766
31.3 29.4706617654958
31.43 27.9109765475326
31.72 28.1237912766574
31.76 29.391783941925
31.8 29.0273482916248
31.83 27.7897393802066
31.98 29.1274362749685
32.01 28.9428307202402
32.07 28.1185245524572
32.43 30.454211695785
32.53 29.7446295270817
32.76 28.3883051263519
32.86 27.1629092117605
32.87 29.1413305141029
32.93 28.8026894495165
32.94 29.4567847732586
32.99 28.3456502233816
33.09 27.4385633708615
33.42 26.6620734712867
33.7 27.2640478542855
33.71 28.891290937694
33.79 28.980071350474
34 27.6792984901713
34.03 26.4070572660345
34.04 27.3963052031588
34.17 28.9950995320985
34.19 29.0871629537075
34.43 29.3529277651669
34.62 27.9653875013667
34.75 27.3043539248637
35.02 28.6497478730959
35.15 27.9523891610519
35.2 27.7699318955076
35.2 27.6737754713703
35.25 28.0879074129261
35.36 26.5231619871954
35.5 28.4390747972003
35.66 29.7291698413123
35.79 27.0707879124179
36.2 28.3342230380669
36.24 27.6826117981433
36.26 28.9012096006102
36.29 30.5658694107946
36.43 27.8414778633215
36.5 28.7130106200255
36.78 28.0487206751582
37.12 29.8551198133587
37.18 29.6295196932841
37.2 31.120018561666
37.2 31.9208122553968
37.32 30.8407249829424
37.44 31.8475938051005
37.51 30.7848376751973
37.55 29.6030666095291
37.89 32.2167603488004
38.11 32.718607181415
38.16 32.6054985948887
38.2 32.4336791339418
38.31 28.426083913343
38.35 28.6106268343554
38.45 32.9495900535254
38.49 33.5518234935159
38.79 36.7617882137161
39 34.396810134412
39.01 33.628176434801
39.1 37.4159898951376
39.34 35.3075198299819
39.37 35.3178806495763
39.4 36.495804842784
39.69 40.4921122100926
39.81 41.5763337367942
39.91 38.0449793881169
40.02 41.436976419237
40.27 44.5175850187164
40.32 38.0249298716377
40.32 44.6624602449963
40.47 45.4443063024316
40.48 47.7929438202417
40.8 53.8387834054756
40.92 54.6230167563959
41.29 58.5061655506047
41.33 46.9926953680148
41.35 53.331645290769
41.42 55.879036844686
41.44 64.9492360843048
41.52 69.1770046698678
41.54 67.0472832504931
41.99 66.5120043003182
42.09 73.8319009327526
42.36 104.059963749928
42.43 92.4188671613764
42.46 87.2567700057331
42.64 92.3330446626469
42.72 95.7643345744388
42.73 90.3325413696566
42.87 96.1126289618318
43.04 103.025183689022
43.18 108.038047290508
43.36 101.193631719148
43.57 122.323654260885
43.7 118.530349291113
43.72 117.642985785618
43.97 108.159925548775
44.01 134.209363306737
44.16 132.080046352342
44.18 134.362421770694
44.35 142.111120139478
44.62 145.10559664312
44.67 155.408078600854
44.9 174.571524924482
44.95 167.952074969254
45.05 160.942797044814
45.08 156.136672994254
45.38 165.050288901679
45.46 168.127609122279
45.53 191.935272404079
45.7 177.383280206091
45.87 197.01563979869
46.01 171.941652826974
46.03 186.468772788736
46.2 188.388316360362
