X S
20.08 24.2415535249854
20.11 26.585836212749
20.23 25.2736138512661
20.47 24.8668662405892
20.52 25.2646006768005
20.88 24.2422527946511
20.91 25.3864597639442
20.92 24.7090507026675
21.07 23.5001550243365
21.15 23.8648949112744
21.53 24.439607984854
21.68 25.1924202614626
21.79 24.3571516276943
21.91 23.7074884992496
22.17 24.6589335177061
22.22 24.4367796697538
22.23 24.1478702530898
22.49 24.1580755206794
22.89 23.4904218997757
22.96 22.5237867812107
23.29 24.2935286566787
23.31 23.8455997673925
23.49 24.3443936958225
23.66 24.521864320795
23.68 24.7106092991288
23.81 24.0154999429306
24.19 24.3327190843373
24.26 24.049510260141
24.5 23.3673949510261
24.57 23.4623240085717
24.73 23.3800143374791
24.99 24.2481358608476
25.06 24.9405108235972
25.22 22.8305755069915
25.29 24.6788215517089
25.5 25.2285291366141
25.52 24.2548545648188
25.7 23.6235640392305
25.87 26.2502994023543
25.87 23.5754117727662
26.12 24.876611628957
26.13 23.5329565735315
26.21 24.0388365909093
26.65 24.1847484243522
26.72 24.7089296027344
26.79 25.6901334517769
26.84 23.8819986703821
26.99 24.9004235915581
27.1 25.4565908967447
27.17 23.4464629438072
27.27 25.1504695090219
27.33 24.5782636160689
27.79 24.2279520048205
27.84 25.044881070382
28.01 24.392150174226
28.03 24.9717107193009
28.05 24.575412338313
28.22 24.445300818064
28.32 24.9924588196702
28.33 24.1062710483306
28.83 25.7764632312547
28.91 25.8101283288698
28.99 24.9063902402991
29.04 25.8645111715549
29.08 25.6876734178563
29.09 24.5509658280205
29.15 26.0674249735782
29.36 25.6680302311166
29.83 26.3294779561481
29.88 26.9055008255564
29.91 25.8388837606566
29.91 26.5067678708342
29.94 25.07951598131
29.96 26.2702443174017
30.18 25.1867980858217
30.21 25.5993783216121
30.54 27.4397911088814
30.58 26.7532088124817
30.69 25.2378128119526
30.85 27.1086287427172
30.89 26.1259726608439
30.96 26.8318920577027
30.96 25.9112944760787
31.14 26.2269278373027
31.3 26.7566489561492
31.43 27.9613171594665
31.72 27.1587243977312
31.76 26.6527062342217
31.8 29.8064575741441
31.83 28.4786240253279
31.98 29.4219894907964
32.01 29.0563806378532
32.07 29.9902598070875
32.43 28.3965156842084
32.53 28.6176767838722
32.76 28.9918363752425
32.86 28.1801705679308
32.87 27.9483334089678
32.93 27.9919364897018
32.94 27.8324622643953
32.99 29.0545819004236
33.09 28.5100094459164
33.42 27.6188988351511
33.7 27.8192236912106
33.71 27.0164179747678
33.79 28.1233023893746
34 28.655544733917
34.03 29.2195586379245
34.04 27.7400549998305
34.17 27.4795763289308
34.19 27.5798182948322
34.43 28.159953904136
34.62 27.4657717104837
34.75 27.2239621960044
35.02 29.5302149797919
35.15 29.1806277101746
35.2 28.7492509198873
35.2 29.1300922142747
35.25 28.1120515166126
35.36 27.8128979706734
35.5 28.0438736543635
35.66 28.4430823973477
35.79 29.0099367511546
36.2 29.0549107440703
36.24 27.8895777253086
36.26 28.0349345236926
36.29 28.448870367596
36.43 28.7334732401116
36.5 30.1530621442884
36.78 29.1082403601164
37.12 29.1730628110176
37.18 29.0563358876619
37.2 28.7411116127452
37.2 32.0408593596111
37.32 31.5754171059228
37.44 31.4709627485984
37.51 31.5412046655766
37.55 30.0613758443436
37.89 29.5259851160747
38.11 30.540546195681
38.16 30.6819000668184
38.2 34.1181107435402
38.31 33.3228791753391
38.35 33.1983832561203
38.45 32.3516785122393
38.49 32.8971914621493
38.79 35.985350940747
39 31.867005847767
39.01 35.1584067834468
39.1 38.4032361629681
39.34 36.4008193608636
39.37 38.2232817015318
39.4 38.0105808999607
39.69 37.9428266237469
39.81 37.1446746358288
39.91 39.9727592181616
40.02 41.2017049995853
40.27 45.8980960602246
40.32 41.8940920877138
40.32 39.5932882575584
40.47 52.6438259672085
40.48 49.7449130445811
40.8 47.4142743179945
40.92 55.2452551948741
41.29 51.795347805174
41.33 60.3956370578147
41.35 44.6545940390652
41.42 61.8315529083736
41.44 59.8412525212169
41.52 61.6810121275503
41.54 70.5171693191656
41.99 88.0322811234593
42.09 77.2788808548088
42.36 93.9436027257961
42.43 70.8657973958459
42.46 81.5706332895537
42.64 96.0474412249397
42.72 91.6687702087159
42.73 105.672289431555
42.87 120.550929023394
43.04 101.364331868568
43.18 87.8881761897664
43.36 104.693343266112
43.57 98.8365688403184
43.7 148.358314821908
43.72 130.061927145672
43.97 109.770778700421
44.01 158.746521127901
44.16 138.973873693883
44.18 152.151740519192
44.35 144.4539807406
44.62 154.499915243049
44.67 141.654619247467
44.9 138.949918365473
44.95 158.329288405547
45.05 147.661897755143
45.08 165.385745673402
45.38 176.51335323571
45.46 182.238646958372
45.53 171.669298917175
45.7 176.067040834613
45.87 176.87207335334
46.01 173.792929501846
46.03 190.895477153479
46.2 199.002181626678
46.38 190.855569140957
46.45 196.590397710233
46.51 187.331694274465
46.76 210.794194893391
46.78 206.718860928404
46.9 210.463819109987
47.07 196.576971933695
47.25 203.649853771824
47.25 209.377721312823
47.51 203.411727662725
47.57 199.536903175259
47.64 195.631455829453
47.9 195.702051897078
47.95 202.199921271643
48.17 209.539920082037
48.26 213.872544005489
48.31 207.394129668806
48.49 211.944182248629
48.49 209.212482951705
48.71 216.556370900741
48.76 209.384132297353
48.84 217.045066187864
49.15 216.979906681765
49.16 215.137227590929
49.43 210.73579164044
49.43 221.261077329817
49.57 216.201608047848
49.66 213.397018625923
49.68 214.840224248097
49.85 215.774681871531
50.1 206.608144829345
50.24 213.537167146097
50.3 220.98243907413
50.5 214.548978274215
50.51 212.896708387887
50.52 214.193513477543
50.79 212.481501090468
50.82 219.278318753223
50.88 205.849240326435
51.11 213.868665363848
51.36 218.690058122832
51.39 217.927828139023
51.55 213.86406461291
51.75 206.04412398619
51.82 212.179537770216
51.83 187.048469767217
52.04 205.989290972753
52.05 196.332581357611
52.05 204.183747524045
52.49 190.729071676456
52.63 188.642436871267
52.76 203.335276396633
52.87 200.88878057967
52.92 193.818330917538
53 180.677870541206
53.05 182.060370837143
53.07 191.919546229567
53.12 186.609922760304
53.41 180.172961055558
53.72 169.111542846057
53.75 186.264269321137
53.89 165.153391494062
53.95 176.797346153212
53.98 162.523896505515
53.98 164.724427163564
54.07 174.556449010638
54.13 157.286498855941
54.43 153.963933526811
54.89 140.874713365358
54.91 144.392866486811
54.92 150.483601035772
55 151.793353462644
55.02 146.384737166912
55.18 138.666524354634
55.25 144.3307757464
55.63 150.05679718033
55.79 138.355239307325
55.88 135.332648778762
56.12 111.312770389026
56.13 139.973757587411
56.33 120.481916155381
56.34 129.32344121011
56.48 123.065373340011
56.5 126.448354397603
56.53 125.544689858013
56.82 122.876007284408
56.95 118.059622430329
57.12 114.715884496563
57.21 107.561381357816
57.4 101.209806393079
57.4 95.6055400881268
57.51 102.90468484079
57.69 96.4176235249421
57.72 109.485401871943
57.96 98.9560961519292
58.22 83.5363698121248
